,ra,dec
5033,192.88030908,37.24658883
5034,193.96628625,37.23509791
5035,190.5535795,37.23826186
5036,191.6343585,38.11400931
5037,193.98728431,38.10143867
5038,189.27328174,38.07904393
5039,189.18891178,39.99223523
5040,190.46445149,41.06706091
5041,190.51142693,39.15216126
5042,195.47865541,42.94843768
5043,194.12167158,42.97580646
5044,188.06151608,39.95569158
5045,191.59459643,42.99158855
5046,194.0357009,40.01447036
5047,196.52789622,40.99810104
5048,190.41266707,42.97708296
5049,190.53544687,38.1046377
5050,195.33411271,39.99025002
5051,191.61802192,40.03056346
5052,195.29476762,39.12431822
5053,196.40834831,39.08880197
5054,195.2459297,38.07952836
5055,191.62656256,39.16408835
5056,189.22898278,39.1264271
5057,197.04134656,49.12676459
5058,197.08930593,50.17067081
5059,199.98471558,50.08410842
5060,196.89295281,45.29694104
5061,199.79324062,48.1742278
5062,197.00552151,48.26056079
5063,196.86272095,44.43069439
5064,191.49919195,47.180788
5065,199.61965732,46.26633325
5066,191.55621014,46.31531572
5067,190.39313907,45.22554371
5068,199.69675553,47.13112551
5069,194.20246687,50.19073403
5070,196.9305934,46.34356649
5071,198.49775276,48.22149914
5072,195.70650693,48.27654258
5073,194.21480304,49.14491605
5074,195.739359,50.18989033
5075,193.05758222,44.43457889
5076,195.65193655,44.44550124
5077,190.22940046,47.13439311
5078,192.9965366,46.34830556
5079,195.69036722,47.22541538
5080,194.22728931,48.27840821
5081,196.96339176,47.20977335
5082,198.42675825,47.17750111
5083,190.14346018,48.18020245
5084,194.24931169,46.36327426
5085,198.36986543,46.31189573
5086,194.23746298,47.22974102
5087,198.6386756,50.13441154
5088,198.5590844,49.08696692
5089,191.67009861,44.40269781
5090,198.30057584,45.26750933
5091,190.46188126,44.3606855
5092,195.67792488,46.35895384
5093,193.03120674,45.30090188
5094,194.26063392,45.31319616
5095,191.61964747,45.26828751
5096,194.26849951,44.44667466
5097,198.24587875,44.40198775
5098,195.66369996,45.31201928
5099,192.9281834,48.26299766
5100,191.30184214,50.13713323
5101,195.71980939,49.14304643
5102,191.43903812,48.22798908
5103,192.96427752,47.21451712
5104,190.5223056,56.34320443
5105,195.18071897,51.5872499
5106,190.60614702,51.64499478
5107,189.21324583,51.62898808
5108,193.93101766,57.36374497
5109,192.23584439,53.55721366
5110,193.69094192,53.53751403
5111,186.1283323,52.39822059
5112,193.80346786,55.45412286
5113,190.5583467,54.42802595
5114,192.19770556,51.64379446
5115,187.44867038,53.49960547
5116,190.54142032,55.47671887
5117,189.07243848,54.40841577
5118,187.26912125,55.41112814
5119,187.54334184,52.45317187
5120,188.96277077,56.32269223
5121,192.21478191,52.51029262
5122,196.81134377,53.43764285
5123,185.99928093,53.44133359
5124,193.74003308,54.40354991
5125,197.07234318,55.3431649
5126,195.76977309,57.31578871
5127,190.50201942,57.38901862
5128,189.12080267,53.54238107
5129,195.44687384,54.36105752
5130,190.57603748,53.56156137
5131,190.59361437,52.51150206
5132,195.64775285,56.26919731
5133,195.55414189,55.40434413
5134,185.7507301,55.34952813
5135,187.36359579,54.36453224
5136,192.25434497,54.42367045
5137,193.5904488,51.62500802
5138,192.27844708,55.47478194
5139,193.85812647,56.32013036
5140,195.3618285,53.49600238
5141,187.17465701,56.27594572
5142,192.29868131,56.34128914
5143,193.63494854,52.49110493
5144,192.32781574,57.38809662
5145,195.26030011,52.45227314
5146,189.01625486,55.45669767
5147,187.61799542,51.5880526
5148,189.17325273,52.49514807
5149,186.99033888,59.56281097
5150,196.04014237,59.683893
5151,194.46522976,63.54004555
5152,196.31323187,62.645756
5153,192.28642511,62.67598231
5154,198.15860184,60.67416244
5155,198.29540899,61.5381658
5156,186.78631302,60.60391211
5157,192.25553076,63.54244979
5158,188.09590404,63.45285401
5159,192.34286906,60.76081009
5160,190.57382317,60.73598036
5161,194.43105601,62.67355948
5162,188.40799246,61.54372771
5163,200.33769712,62.49847728
5164,190.31634336,63.51532868
5165,188.25032409,62.58918486
5166,186.38257532,62.50798561
5167,196.2092966,61.5956297
5168,192.22062033,64.58828359
5169,194.51365277,64.58682027
5170,196.12979821,60.72994532
5171,194.39136568,61.62246425
5172,190.72085085,58.82312425
5173,190.65743857,59.68905404
5174,192.39110225,58.84424208
5175,188.69308968,59.63440157
5176,198.62588437,63.44369205
5177,198.4706566,62.58007859
5178,196.40420295,63.51137723
5179,190.49681751,61.60171628
5180,186.60284062,61.46561441
5181,192.37086817,59.7107445
5182,196.52601478,64.55446342
5183,188.54325629,60.67978174
5184,190.40401058,62.64966318
5185,187.14922086,58.70036387
5186,194.29998164,58.84266471
5187,194.36112133,60.75601555
5188,198.83045017,64.48863827
5189,192.31527408,61.62728463
5190,194.32706231,59.70914713
5191,188.80969577,58.77010495
5192,187.90223627,69.64004818
5193,195.89791824,66.90923412
5194,198.53160821,68.82002311
5195,190.6701259,68.7102703
5196,195.93356049,66.04274686
5197,195.68829528,70.74081457
5198,193.07136593,70.70268814
5199,198.60660299,69.87100687
5200,195.84845753,67.95926866
5201,193.80652801,66.01396497
5202,189.27248942,65.84886605
5203,193.23614055,69.83786991
5204,190.91183146,67.84843814
5205,195.80012024,68.8257164
5206,188.63999838,67.74501198
5207,193.54734047,67.92565554
5208,195.74532563,69.87437995
5209,201.11491849,69.8313303
5210,190.37330807,69.75308903
5211,198.47556349,67.95365512
5212,191.17571078,66.80530879
5213,193.69561914,66.87939365
5214,200.77582983,67.91729662
5215,191.37702758,65.94265889
5216,193.40948368,68.79075091
5217,200.92108174,68.78224506
5218,201.58081721,62.59058384
5219,199.71280701,62.51015044
5220,205.66987139,60.76054308
5221,205.61714222,62.67573833
5222,205.58808259,63.54222307
5223,203.64884688,63.51587908
5224,200.11289955,60.60587117
5225,199.93103458,61.46767631
5226,205.64387877,61.62702352
5227,209.53798398,61.59378723
5228,201.87007401,60.68105197
5229,207.79789364,63.53890694
5230,201.42828322,63.45430081
5231,204.04450194,58.82345967
5232,207.76184165,62.67245088
5233,209.64394347,62.64388056
5234,207.72005167,61.62135466
5235,209.45688826,60.72810608
5236,202.13322926,58.77121354
5237,205.71482541,58.843892
5238,203.73467403,62.65020362
5239,203.82538557,61.60221097
5240,203.98252612,59.68943387
5241,201.73642601,61.54506196
5242,203.90078182,60.73641836
5243,207.68818573,60.75492032
5244,202.01804805,59.63560386
5245,199.50485592,63.37135792
5246,206.56341574,55.40244227
5247,197.23533348,51.53552101
5248,199.91005573,57.36650872
5249,198.62338441,51.58885706
5250,197.00642568,53.44271436
5251,199.97310193,56.32310096
5252,201.53269582,56.3430617
5253,198.18488936,56.27697941
5254,196.63253152,56.21444028
5255,206.26653246,52.45044899
5256,206.78131002,57.31383775
5257,204.94262765,57.36244066
5258,204.69827034,53.53625974
5259,200.08062926,54.4087417
5260,203.24316619,53.55644161
5261,201.5508415,55.47656366
5262,207.93469337,54.29900789
5263,203.20317251,51.64301954
5264,198.27833582,55.41209591
5265,203.30907316,56.3405336
5266,201.51363616,57.38890215
5267,197.13446627,52.39954313
5268,198.3717192,54.36545166
5269,200.17949339,52.49542304
5270,198.54954791,52.45400354
5271,196.75982018,55.35103167
5272,201.56662571,54.42784863
5273,198.45587774,53.50049
5274,200.21865036,51.62924729
5275,198.0698774,57.31994052
5276,204.74829696,54.40227511
5277,207.81853296,53.43529581
5278,206.36909699,53.49415184
5279,200.12808609,53.54268328
5280,206.65800568,56.26726135
5281,203.22108658,52.50951874
5282,204.81288642,55.45282542
5283,201.61163042,51.64476085
5284,204.59590947,51.6237485
5285,208.08151677,55.34073703
5286,206.45502582,54.35918319
5287,204.64123993,52.48983134
5288,201.59989677,52.51127957
5289,203.26259597,54.42291292
5290,200.02560969,55.4570741
5291,203.3394843,57.38734516
5292,204.86849612,56.31883487
5293,203.28783893,55.47402012
5294,201.58337264,53.5613778
5295,196.89202695,54.30634802
5296,212.61831163,51.64367811
5297,214.22857197,52.50790289
5298,214.25166543,53.55482788
5299,215.70671612,53.53416877
5300,210.92255766,57.36603312
5301,209.08233781,57.32005394
5302,211.18697113,52.49480911
5303,207.90113853,54.30681171
5304,209.4642589,53.50044316
5305,215.82332263,55.45073054
5306,215.95520484,57.36032298
5307,209.38094928,54.36544983
5308,214.35207806,57.38576107
5309,212.54407876,56.34204587
5310,209.62996548,51.58874913
5311,214.32048454,56.33892595
5312,211.22533064,51.6286139
5313,214.29826449,55.47241673
5314,212.56123629,55.47551544
5315,215.87990048,56.31672705
5316,217.5737236,55.39979677
5317,217.46423851,54.35654384
5318,212.5759559,54.42680003
5319,217.37745052,53.49153634
5320,209.19615108,56.27703477
5321,212.52625277,57.38791195
5322,207.77004111,55.35154081
5323,208.14171776,52.39993616
5324,211.08991872,54.40817255
5325,212.6073575,52.51020643
5326,208.01466482,53.44314996
5327,209.28866141,55.41212698
5328,212.59187613,53.56029312
5329,210.98440306,56.32258575
5330,211.0359556,55.45652927
5331,209.55692802,52.45393777
5332,208.2418441,51.53585443
5333,211.13652688,53.54208801
5334,215.75758348,54.40015724
5335,214.27193587,54.42128387
5336,203.98798377,49.14458217
5337,201.07578297,50.13772592
5338,209.56573825,48.17218024
5339,202.73605772,47.21455897
5340,202.80174185,45.30089771
5341,209.75861498,50.08201075
5342,206.77813659,48.25936534
5343,205.44918888,46.35814514
5344,199.91585275,48.1811314
5345,204.00928051,47.22938608
5346,203.97645438,50.19042777
5347,204.03848843,44.4462868
5348,201.39013834,45.26872814
5349,202.82757916,44.4345897
5350,201.27097368,47.18129775
5351,202.62628071,50.17287851
5352,206.66352905,45.2957399
5353,205.43424074,45.31119756
5354,206.63271102,44.42950032
5355,204.02052921,46.3629025
5356,209.46850627,47.1291042
5357,202.66639461,49.12925676
5358,208.27027332,48.21984836
5359,203.99983401,48.27809427
5360,208.19854762,47.17586132
5361,205.46223348,47.22461771
5362,202.70071028,48.26306244
5363,205.49305637,49.14225085
5364,201.44003139,44.40310971
5365,200.16353243,45.22636161
5366,206.70187185,46.34236988
5367,201.15000093,49.09399235
5368,208.33227252,49.08530373
5369,201.32742219,46.31579208
5370,200.07769974,46.27064272
5371,208.14104196,46.31026775
5372,201.21154944,48.22850886
5373,206.81459905,49.12557198
5374,208.0158408,44.40037326
5375,205.47910594,48.27574034
5376,206.73524543,47.20857595
5377,209.64992843,49.03677722
5378,205.51341858,50.1891064
5379,202.76772801,46.34833123
5380,200.23172408,44.36145947
5381,209.39081484,46.2643316
5382,208.41270522,50.13272313
5383,205.42193282,44.44467731
5384,204.03117097,45.31281632
5385,208.07107752,45.26588876
5386,206.86334809,50.16945814
5387,200.00106787,47.13527862
5388,199.02877818,42.97720259
5389,202.70439795,41.93084496
5390,200.21071538,42.99138323
5391,205.14296819,40.99655066
5392,204.09471791,42.94717283
5393,199.14916427,38.10468053
5394,204.95688646,38.04187107
5395,200.25296197,37.24721999
5396,201.52119055,40.02594294
5397,203.90898089,39.12305968
5398,203.94868996,39.98898805
5399,200.24810175,38.11376049
5400,196.8374923,37.18080245
5401,197.88697585,38.07942118
5402,199.1256561,39.15221061
5403,199.10339232,40.01855614
5404,201.53266978,41.07708146
5405,202.65034174,40.01359161
5406,203.99783677,41.03342679
5407,202.6010445,38.10053624
5408,204.03999788,41.89924773
5409,200.22664214,41.07904
5410,199.05578642,41.93345358
5411,200.21824521,41.94552405
5412,197.67088097,42.95020536
5413,196.78964965,38.04622632
5414,205.20039038,41.86183626
5415,202.73778172,42.97490564
5416,203.8206307,37.21242431
5417,202.57965513,37.2341832
5418,205.02254457,39.08724557
5419,205.2744764,42.90800946
5420,200.24078327,39.16385035
5421,201.51233226,39.15946432
5422,196.61894741,41.0029326
5423,199.07958451,41.06715209
5424,197.76417263,41.0402124
5425,202.62742123,39.14728241
5426,202.67969939,41.06452272
5427,201.49365188,37.24598776
5428,201.54194194,41.94359861
5429,201.50215912,38.11250183
5430,205.07627159,39.95266712
5431,200.23265782,40.03033067
5432,197.84315215,39.126837
5433,203.85965627,38.07827762
5434,196.72971339,39.09117601
5435,197.7214301,41.90604598
5436,201.55600204,42.99045703
5437,196.67607453,39.9564223
5438,199.1669165,37.23829044
5439,197.92208007,37.21352858
5440,197.80348442,39.99266378
5441,205.40499296,38.0464574
5442,206.50236509,38.07935054
5443,206.2885514,42.95021864
5444,207.69631085,41.06678771
5445,210.1494254,41.07606618
5446,206.45899835,39.12679843
5447,208.84337631,41.07837742
5448,211.32162713,41.92953156
5449,208.86354367,38.11305917
5450,206.41972787,39.9926297
5451,210.12823939,39.15842978
5452,207.71965006,40.01816884
5453,206.38090047,41.04020293
5454,210.1736894,42.98946841
5455,212.61462358,41.03175395
5456,207.78196213,37.23788034
5457,206.53708587,37.21344777
5458,207.74151925,39.15183574
5459,210.10873262,37.24493305
5460,212.4750761,38.07662963
5461,208.85665922,39.16315979
5462,211.2433195,39.14596072
5463,211.19471756,37.23284663
5464,211.2164738,38.09921715
5465,208.86804301,37.24651678
5466,212.43564705,37.21079084
5467,212.52485805,39.12141141
5468,208.8353823,41.94486784
5469,212.56498264,39.98734718
5470,211.26662696,40.01227068
5471,210.13747774,40.02491053
5472,210.11760838,38.11147008
5473,207.76458826,38.10428442
5474,213.75973309,40.99458395
5475,211.29647194,41.06320769
5476,213.63841718,39.08530795
5477,208.84891802,40.02965552
5478,221.08907773,38.07468319
5479,218.75220356,40.02360926
5480,222.37490522,40.99240058
5481,219.80836793,37.23123641
5482,221.13927025,39.11948191
5483,221.22979786,41.02985458
5484,218.72239428,37.24358496
5485,219.91166243,41.06163391
5486,218.76460591,41.07478055
5487,216.33432037,40.01744854
5488,218.73157926,38.11012394
5489,214.99593033,41.03983797
5490,217.45858893,41.07740052
5491,216.39551118,37.23710132
5492,217.46365989,40.02867092
5493,219.88135739,40.01068091
5494,219.8304472,38.0975932
5495,217.47104096,39.16215284
5496,221.17974142,39.9854266
5497,216.37847451,38.10351376
5498,218.74261385,39.15710415
5499,217.48165445,37.24547084
5500,217.47748491,38.1120234
5501,215.15059538,37.21296387
5502,216.31144509,41.0660939
5503,215.11622174,38.07890586
5504,215.03431299,39.99223263
5505,215.07324297,39.12637131
5506,222.25278917,39.08309866
5507,219.85770269,39.14435234
5508,216.35582672,39.15109509
5509,224.97139645,39.14986757
5510,226.08663257,39.16070972
5511,227.34688966,38.10843675
5512,226.07952794,40.02724059
5513,223.73140405,38.07789059
5514,223.76555867,37.21192984
5515,224.99374388,38.10225582
5516,226.09276608,38.11056015
5517,228.52792816,41.05977445
5518,227.3808592,41.07313238
5519,227.35825755,39.15543716
5520,228.4973081,40.00880061
5521,225.01052235,37.23582696
5522,224.92760867,41.06490721
5523,228.47337689,39.14247979
5524,226.09665941,37.24400405
5525,226.07481531,41.0760048
5526,227.3681381,40.02194282
5527,223.68876172,39.12538934
5528,227.33742554,37.24188648
5529,223.53228632,31.90182732
5530,216.96909137,31.93578466
5531,222.54245504,32.79618773
5532,223.61812883,33.81203109
5533,222.57756066,33.84087571
5534,219.15556227,32.82974229
5535,218.0949427,34.73616263
5536,220.33864052,33.87609998
5537,220.31522423,30.91143048
5538,219.16759901,30.04652737
5539,221.35889674,32.81493968
5540,221.38024558,33.86597048
5541,218.15718183,30.90697351
5542,220.32982488,32.82491727
5543,216.99930269,30.88809281
5544,221.42243479,35.77661989
5545,218.14160262,31.95460772
5546,217.02355492,30.02198242
5547,222.44892935,30.01888357
5548,219.16087478,31.96321317
5549,218.1263781,32.82102116
5550,216.91627931,33.84965338
5551,218.11107165,33.86974679
5552,221.3980534,34.73240926
5553,221.3422316,31.94852542
5554,222.51385797,31.93001424
5555,219.16511872,30.91308457
5556,220.35660408,35.78959223
5557,218.16869611,30.04049957
5558,216.94139773,32.8018467
5559,215.99228014,30.86304092
5560,216.02549779,29.9972384
5561,221.30738851,30.03525151
5562,220.30859311,30.04487353
5563,221.32305851,30.90168404
5564,220.3230366,31.95841031
5565,219.15274582,33.87848202
5566,219.14737365,34.74501234
5567,222.47766362,30.88495086
5568,220.34566059,34.74266437
5569,219.14339681,35.79091579
5570,200.46070606,-11.22363853
5571,204.24389841,-11.23430381
5572,203.36388865,-12.28389163
5573,201.46277894,-13.14514753
5574,202.35076289,-13.14978267
5575,200.44455172,-13.13840681
5576,202.35692131,-11.23262172
5577,203.36218403,-11.2366132
5578,201.47519278,-11.23046329
5579,193.62241073,-5.94917833
5580,190.89394485,-5.08032101
5581,192.75274383,-5.08335147
5582,190.89663586,-4.03244361
5583,191.76009399,-5.94951081
5584,192.75197813,-4.03620899
5585,191.76214384,-5.08282879
5586,190.89074575,-5.94696843
5587,189.89386585,-5.94471571
5588,189.89634118,-5.07823596
5589,193.61891245,-4.03540775
5590,191.7635655,-4.03255927
5591,192.75311348,-5.95006126
5592,223.29588824,26.65696746
5593,223.36765544,22.82863518
5594,224.44353463,22.8419884
5595,223.35107886,23.69489823
5596,228.55677404,26.64764445
5597,227.40315825,23.70289642
5598,226.4586764,23.71050254
5599,226.47609068,26.67531518
5600,226.46446267,24.75753327
5601,226.46950492,25.62408423
5602,224.41578271,25.62273259
5603,227.39192157,22.83638501
5604,223.33049037,24.74275957
5605,224.42618721,24.75624217
5606,225.37505945,25.62902964
5607,225.37860289,24.76246104
5608,227.44399024,26.66743156
5609,225.38088918,23.71229244
5610,227.41682787,24.74981721
5611,228.51165899,24.73643694
5612,226.45365578,22.84390962
